url,q3,News Outlet,BiasTowards
http://www.breitbart.com/Big-Journalism/2013/02/22/Dan-Rather-MSNBC-Slam-New-Media-Label-Breitbart-News-Right-Wing-Smear-Machine,News,Breitbart,Republican
http://www.dailykos.com/story/2013/04/29/1205639/-Republicans-want-to-dictate-what-federally-funded-scientists-can-research,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/17/1209722/-Charlie-Cook-Advises-GOP-how-to-Leak-Scandals-to-bring-Obama-poll-s-down,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/09/1222332/-Stupid-Republican-tricks-special-edition-Florida-accidently-bans-linking-computers-to-internet,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/30/1183384/-Confirmed-John-Boehner-is-98-percent-full-of-it-on-sequester,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/11/25/Report-McConnell-Targets-Nebraska-Conservative-Senate-Candidate,other,Breitbart,Democrat
http://www.breitbart.com/Big-Government/2013/08/27/Democrats-La-Raza-MSNBC-Left-team-to-invoke-civil-rights-to-drive-amnesty-agenda,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/04/29/Exclusive-Immigration-bill-would-load-immediate-fiscal-burden-onto-state-local-governments-by-allowing-illegal-immigrants-onto-welfare,News,Breitbart,Republican
http://www.dailykos.com/story/2013/07/10/1222488/-NY-Times-Editorial-Board-The-Decline-of-North-Carolina,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/18/1263592/-Jon-Stewart-shows-how-INSANE-the-Tea-Party-has-become,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/02/1252606/-GOP-Civil-War-S-t-Just-Got-Real,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/01/1256955/-Riled-up-Republican-racists-rant-over-another-African-name,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/05/19/Fed-court-signals-AZ-Drivers-license,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/08/24/1233630/-Wow-Maureen-Dowd-Knocks-One-Out-Of-The-Park-For-Once,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/22/1257557/-Republicans-whine-that-now-they-ll-have-to-start-being-partisan-New-York-Times-buys-it,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/26/1204969/-Politico-makes-me-want-to-vomit,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/11/05/1253192/-Stephen-Colbert-rips-into-Fox-News-anti-woman-arguments-against-Obamacare,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/07/13/1223212/-Erick-Erickson-tells-liberals-to-go-buy-coat-hangers-after-TX-abortion-bill-passes,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/29/1182999/-Sandy-relief-vote-shows-vast-majority-of-GOP-congress-members-hate-nbsp-America,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/22/1225664/-GOP-Senator-We-ll-shut-down-government-to-kill-nbsp-Obamacare,Opinion,Dailykos,Republican
http://www.breitbart.com/Big-Government/2013/07/25/Obama-Admin-s-Radical-Agenda-on-Race-and-Government-Power,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/02/23/1189329/-Wingnut-Tea-Party-Fail-in-Progress-LIVE-REPORTS-from-Today-s-Day-of-Resistance,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/01/1198498/-The-GOP-hates-itself,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/05/10/obama-targets-republicans-crossing-aisle,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/06/20/1216665/-Obama-is-a-F-G-FRAUD,other,Dailykos,Republican
http://www.dailykos.com/story/2013/10/30/1251861/-Reid-Leahy-reiterate-nuclear-option-threat-over-DC-Circuit-nbsp-nominees,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/11/10/Public-revolts-against-political-Obama-s-and-establishment-s-amnesty-efforts,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/10/15/1247651/-Lyndset-Graham-Admits-GOP-Went-Too-Far-Pleads-for-Mercy,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/19/1256769/-Gettysburg-Address-outrage-provides-handy-checklist-of-stupidest-people-in-America,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/10/1246209/-The-Saddest-Government-Shutdown-Photo-You-ll-Ever-See,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/08/11/Shapiro-Breitbart-Horowitz,News,Breitbart,Republican
http://www.dailykos.com/story/2013/09/08/1236359/-Time-to-go-nuclear-over-Obamacare-here-s-one-thing-the-White-House-must-nbsp-do,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/02/18/Sarah-Palin-to-Address-CPAC-in-March,Opinion,Breitbart,Democrat
http://www.breitbart.com/Big-Government/2013/12/25/Christmas-Obama-pay-raise,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/01/12/ethics-emails-epa,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/09/28/Media-no-longer-champions-of-civility-bipartisanship,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Journalism/2013/10/30/NY-Times-Politics-Riven-by-Racism-It-s-the-GOP-s-Fault,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/03/05/1191710/-Abbreviated-pundit-roundup-You-can-t-negotiate-with-illogical-people,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/25/1196765/-Tea-Party-Issues-Urgent-Call-for-Action-Against-Soviet-Arlington-Streetcar-Because-AGENDA-21,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/05/1244406/-How-President-Obama-finishes-this-thing,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/02/17/Louisville-courier-journal-fires-dyche,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/06/16/Rush-Limbaugh-Abortion-At-The-Root-of-U-S-Cultural-Decay,Opinion,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/10/13/Palin-Lee-Cruz-Million-Vet-March-WWII,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/10/12/Palin-Going-To-Million-Vets-March-At-WWII-Memorial,News,Breitbart,Republican
http://www.dailykos.com/story/2013/02/03/1183982/-Sunday-Talk-Home-of-the-brave,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/06/17/Second-Rubio-Staffer-Argued-American-Workers-Cant-Cut-It,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/02/13/1186822/-Republican-senators-bravely-stand-up-for-the-rights-of-rapists-and-abusers,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/11/1178202/-Virginia-s-attorney-general-says-it-s-okay-to-break-the-law-for-Jesus,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/08/07/Nasty-in-Dixie-Mace-Re-Tweets-Nancy-Boy-Graham-Jab,News,Breitbart,Democrat
http://www.dailykos.com/news/Health%20Care,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/08/20/1232570/-Gov-Paul-LePage-tells-fellow-Republicans-Obama-hates-white-people,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/23/1204141/-NJ-Go-Ahead-Admit-It-George-W-Bush-Is-a-Good-Man,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/20/1232570/-Gov-Paul-LePage-tells-fellow-Republicans-Obama-hates-white-people,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/01/1256955/-Riled-up-Republican-racists-rant-over-another-African-name,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/06/1253583/-Sen-Rand-Paul-on-plagiarism-Do-I-have-to-be-in-detention-the-rest-of-my-career,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/22/1203753/-Wisconsin-redistricting-scandal-deepens,News,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/10/01/Rep-Spencer-Bachus-Won-t-Seek-Reelection,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/10/16/1248016/-GOP-surrender-roundup-Sadness-woe-and-conservative-civil-war,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/20/1188529/-Former-Republican-senator-knocks-up-fellow-senator-s-daughter-But-just-the-one-time,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/17/1187724/-Cover-up-on-the-Wisconsin-Supreme-Court,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/18/1202984/-Texas-wants-federal-disaster-aid-it-refused-to-give-others,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/12/1193630/-SCARY-Koch-Brothers-interested-in-Tribune-Co-s-newspapers-and-possibly-its-TV-stations,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/28/1205428/-Thanks-W,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2012/05/31/1096344/-Scott-Walker-college-drop-out-or-kicked-out,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/10/1222680/-Rachel-Maddow-Just-Buried-VA-Gov-McDonnell,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/11/1178275/-VA-GOP-Offers-Grand-Bargain-to-Hush-Dems-re-War-on-Women-Dem-AG-Candidate-Says-Hell-No,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/17/1231838/-Abbreviated-Pundit-Round-up-When-people-notice-the-GOP-has-nothing,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/24/1196592/-Bob-Dole-Calls-out-Current-Republicans,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/29/1242305/-How-it-s-all-going-to-go-down-on-October-1st,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/17/1224518/-Ann-Coulter-quote-must-be-read-to-be-believed,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/13/1245525/-Are-you-in-a-group-the-Teapublicans-hate,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/02/13/War-Trump-Levin-Pummel-Rove-As-Conservative-Battle-Escalates,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/03/18/1195145/-Texas-Tribune-exposes-Houston-area-tea-party-president-as-former-director-of-American-Fascist-Party,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/25/1196765/-Tea-Party-Issues-Urgent-Call-for-Action-Against-Soviet-Arlington-Streetcar-Because-AGENDA-21,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/22/1203753/-Wisconsin-redistricting-scandal-deepens,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/16/1179425/-Michele-Bachmann-still-won-t-pay-staff-so-staff-rats-her-out-to-the-feds,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/06/1253583/-Sen-Rand-Paul-on-plagiarism-Do-I-have-to-be-in-detention-the-rest-of-my-career,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/04/27/Obama-Calls-Bachmann-A-Book-Burner,Opinion,Breitbart,Democrat
http://www.dailykos.com/story/2013/03/19/1195226/-Republican-Party-admits-Rush-and-Fox-are-hurting-it,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/01/1243128/-NBC-Nightly-News-Commits-Journalism,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/18/1231989/-Tennessee-Republican-tells-frightened-girl-her-father-must-be-deported-Tea-Party-crowd-cheers,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/18/1202856/-Michele-Bachmann-s-former-Chief-of-Staff-breaks-silence,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/02/1175830/-Ari-Fleischer-Pulls-Back-the-Curtain-Then-Realizes-What-He-s-Done,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/19/1195226/-Republican-Party-admits-Rush-and-Fox-are-hurting-it,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2012/07/09/1107835/-Remembering-Reagan-s-Sweet-Little-Lie-to-the-Air-Traffic-Controllers,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/11/1246233/-Republicans-are-even-more-screwed-than-you-thought,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/08/1254153/-More-problems-for-Rand-Paul,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/01/1243128/-NBC-Nightly-News-Commits-Journalism,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/11/1246233/-Republicans-are-even-more-screwed-than-you-thought,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/01/25/Whos-Afraid-of-Michele-Bachmann,Opinion,Breitbart,Republican
http://www.dailykos.com/story/2013/06/14/1216158/-In-Wisconsin-Silence-Will-Not-Be-Tolerated,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/24/1204508/-What-Do-Romney-Ryan-Gingrich-Have-In-Common,News,Dailykos,Democrat
http://www.breitbart.com/Big-Journalism/2013/10/19/media-hate-speech-cruz-death-threat,News,Breitbart,Republican
http://www.breitbart.com/Big-Government/2013/04/14/Senators-let-White-House-in-on-immigration-bill-daily-blocked-law-enforcement-input,Opinion,Breitbart,Democrat
http://www.dailykos.com/story/2013/05/01/1206218/-Congressional-GOP-beginning-to-notice-their-own-incompetence,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/04/1244103/-Fox-s-Stuart-Varney-on-Federal-Workers-I-Want-to-Punish-Those-People,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/15/1179221/-Michele-Bachmann-won-t-pay-campaign-staff-so-campaign-staff-spills-the-dirt,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/17/1239453/-CBO-3-8-million-would-lose-food-stamps-in-2014-under-House-cuts,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/24/1204508/-What-Do-Romney-Ryan-Gingrich-Have-In-Common,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/05/1191710/-Abbreviated-pundit-roundup-You-can-t-negotiate-with-illogical-people,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/16/1256111/-Rachel-Maddow-Nails-How-Utterly-Nutty-Wis-GOP-Has-Become,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/07/1176939/-Ex-Rep-LaTourette-Boehner-kept-Sandy-relief-from-a-House-vote-to-save-his-job,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/05/1176683/-Taking-Back-The-House-2014-Michele-Bachmann,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/09/1222332/-Stupid-Republican-tricks-special-edition-Florida-accidently-bans-linking-computers-to-internet,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/20/1188529/-Former-Republican-senator-knocks-up-fellow-senator-s-daughter-But-just-the-one-time,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/17/1179742/-Top-Republican-Half-of-GOP-no-votes-on-tax-cliff-secretly-wanted-yes,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/24/1265047/-Scott-Walker-Denies-Pardon-to-Iraq-War-Vet,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/20/1264256/-Illinois-Republican-compares-Duck-Dynasty-guy-to-Rosa-Parks-No-really,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/13/1186822/-Republican-senators-bravely-stand-up-for-the-rights-of-rapists-and-abusers,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/29/1212417/-Tea-Party-ties-to-Koch-Brothers-Ignored-by-Media-in-IRS-Scandal,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/11/1178275/-VA-GOP-Offers-Grand-Bargain-to-Hush-Dems-re-War-on-Women-Dem-AG-Candidate-Says-Hell-No,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/11/03/1251982/-Anti-racism-is-not-anti-white-no-matter-what-Republicans-say,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/30/1242615/-No-menorahs-at-Hobby-Lobby,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/08/1207817/-How-did-Jason-Richwine-Get-a-PhD-from-Harvard,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/05/1184716/-Ohio-Sheriff-Calls-President-Obama-An-Enemy-Won-t-Enforce-Laws-He-Doesn-t-Like,Opinion,Dailykos,Republican
http://www.dailykos.com/story/2013/04/01/1198564/-Indiana-Governor-Rewards-Private-Prison-Lobby-with-Draconian-Marijuana-Punishments,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/22/1233044/-Colorado-Republican-says-fried-chicken-causes-black-and-Latino-poverty,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/31/1212791/-Stossel-No-need-for-Government-Programs-Cuz-No-One-Starved-to-Death-in-Great-Depression,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/10/1222488/-NY-Times-Editorial-Board-The-Decline-of-North-Carolina,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/10/13/1246810/-GOP-Shutdown-Default-Latest-Updates-and-Observations-10-13-13-Harry-Reid-v-Paul-Ryan,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/25/1189635/-Eric-Cantor-will-propose-Federal-Law-that-Ends-Overtime-Pay-for-hourly-workers,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/20/1210395/-Meet-the-Republican-who-is-demanding-that-the-government-let-poor-people-starve,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/26/1241474/-MUST-SEE-Jon-Stewart-s-epic-takedown-of-Ted-Cruz-s-non-filibuster,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/03/1234904/-Clueless-U-S-Senator-gives-advice-on-how-to-avoid-poverty,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/02/21/1187538/-NJ-Casino-Declares-Bankruptcy-In-10-Months-Gov-Christie-s-Bad-Bet-Will-Cost-Taxpayers-Millions,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/26/1211862/-Once-upon-a-time-there-was-a-good-and-decent-Republican,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/25/1226520/-The-Enemy-Groundswell-New-David-Corn-Scoop,News,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/04/03/RNC-Declares-War-on-Conservative-Grassroots,News,Breitbart,Democrat
http://www.breitbart.com/Big-Government/2013/11/26/ObamaCare-Puts-IA-CO-MI-Into-Play,News,Breitbart,Democrat
http://www.dailykos.com/story/2013/02/12/1186457/-Arizona-Tea-Party-wants-shadow-army-to-challenge-signers-of-Sheriff-Arpaio-s-recall-petition,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/06/03/1213449/-Romney-transition-team-report-turns-out-to-be-creepy-and-depressing,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/26/1181497/-GOP-launches-internet-survey-to-figure-out-what-went-wrong,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/06/14/1216291/-Top-Republicans-assemble-for-Ralph-Reed-s-Annual-Crook-O-Rama,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/01/05/1176683/-Taking-Back-The-House-2014-Michele-Bachmann,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2012/05/31/1096344/-Scott-Walker-college-drop-out-or-kicked-out,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/25/1226567/-Shadowy-group-of-losers-plot-conservative-strategy-hashtags,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/13/1262541/-Senate-Republican-obstruction-shuts-down-Judiciary-nbsp-Committee,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/21/1203635/-Abbreviated-Pundit-Round-up,Opinion,Dailykos,Democrat
http://www.breitbart.com/Big-Government/2013/10/01/Rep-Spencer-Bachus-Won-t-Seek-Reelection,Opinion,Breitbart,Democrat
http://www.dailykos.com/story/2013/12/04/1260187/-FBI-raids-home-of-Iowa-pol-w-Bachmann-Paul-connections,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/30/1197905/-Michigan-Republican-posts-anti-gay-screed-on-Facebook-screws-up-party-rebranding-yet-again,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/30/1205885/-Gov-Brewer-signs-law-to-force-Arizona-gun-buy-back-programs-to-resell-the-guns-they-collect,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/27/1203495/-GunFAIL-XV,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/07/1192083/-Despite-initial-denials-anti-Medicaid-Florida-Republican-admits-his-family-depended-on-Medicaid,News,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/08/1236359/-Time-to-go-nuclear-over-Obamacare-here-s-one-thing-the-White-House-must-nbsp-do,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/12/10/1261631/-The-REAL-reason-Republicans-hate-healthcare-gov,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/27/1241934/-AWESOME-Vanity-Fair-Piece-on-the-GOP-lies-about-Obamacare,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/17/1231809/-Town-Hall-Attendees-Tell-GOP-Rep-to-Stop-Lying-About-Obamacare,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/07/22/1225664/-GOP-Senator-We-ll-shut-down-government-to-kill-nbsp-Obamacare,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/09/27/1241934/-AWESOME-Vanity-Fair-Piece-on-the-GOP-lies-about-Obamacare,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/04/28/1205416/-Krugman-Bush-lied-us-into-war,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/03/23/1196241/-Saturday-hate-mail-a-palooza-Back-for-a-one-week-engagement,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/22/1233110/-DOJ-Asks-Court-to-Grant-Immunity-to-Bush-Cheney-Rumsfeld-for-Iraq-War,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/05/16/1209690/-CANTOR-PWNED-BY-WHITE-HOUSE,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/08/18/1231989/-Tennessee-Republican-tells-frightened-girl-her-father-must-be-deported-Tea-Party-crowd-cheers,Opinion,Dailykos,Democrat
http://www.dailykos.com/story/2013/06/21/1217705/-Abbreviated-pundit-roundup-John-Boehner-s-very-bad-day,News,Dailykos,Democrat
,,,Democrat
,,,Democrat
